#DateTime               	TID	IDDD	IDDA	VDDD	VDDA	VD_RAW	VA_RAW	VD_REG	VA_REG	GND	GNDD	GNDA	NTC0	NTC1	TESTRES
Mon Jan 21 10:45:09 2019	0.046	32.000	68.950	1.491	1.508	1.498	1.495	1.206	1.221	0.000	0.000	0.005	22.469	-9.822	1014.545	
Mon Jan 21 10:45:24 2019	0.049	32.050	68.950	1.490	1.508	1.500	1.503	1.209	1.218	0.000	0.000	0.005	22.469	-9.822	1016.175	
Mon Jan 21 10:45:40 2019	0.052	32.050	69.000	1.491	1.508	1.498	1.494	1.207	1.222	0.000	0.000	0.004	22.490	-9.777	1014.540	
Mon Jan 21 10:45:54 2019	0.056	31.950	68.900	1.491	1.508	1.498	1.494	1.207	1.222	0.000	0.000	0.005	22.479	-9.800	1014.136	
Mon Jan 21 10:46:09 2019	0.059	31.900	68.950	1.492	1.508	1.496	1.498	1.209	1.224	0.000	0.000	0.004	22.458	-9.845	1014.141	
Mon Jan 21 10:46:24 2019	0.062	31.750	69.000	1.492	1.508	1.498	1.502	1.209	1.220	0.000	0.000	0.005	22.489	-9.822	1017.807	
Mon Jan 21 10:46:39 2019	0.065	31.800	69.000	1.491	1.506	1.501	1.498	1.206	1.218	0.000	0.000	0.005	22.478	-9.845	1017.402	
Mon Jan 21 10:46:54 2019	0.069	31.800	69.000	1.491	1.506	1.499	1.496	1.206	1.220	0.000	0.000	0.005	22.478	-9.845	1013.328	
Mon Jan 21 10:47:09 2019	0.072	31.750	69.000	1.492	1.506	1.496	1.501	1.210	1.220	0.000	0.000	0.005	22.500	-9.800	1015.764	
Mon Jan 21 10:47:24 2019	0.075	31.800	69.100	1.491	1.506	1.497	1.494	1.206	1.222	0.000	0.000	0.004	22.500	-9.800	1014.949	
Mon Jan 21 10:47:39 2019	0.078	31.800	69.050	1.491	1.506	1.499	1.492	1.206	1.222	0.000	0.000	0.005	22.489	-9.822	1014.545	
Mon Jan 21 10:47:54 2019	0.082	31.750	69.100	1.492	1.508	1.499	1.492	1.206	1.222	0.000	0.000	0.005	22.500	-9.800	1012.510	
Mon Jan 21 10:48:09 2019	0.085	31.700	69.100	1.491	1.506	1.494	1.495	1.207	1.226	0.000	0.000	0.004	22.499	-9.845	1014.956	
Mon Jan 21 10:48:24 2019	0.088	31.650	69.150	1.492	1.506	1.497	1.496	1.207	1.225	0.000	0.000	0.004	22.489	-9.822	1012.919	
Mon Jan 21 10:48:39 2019	0.091	31.600	69.050	1.492	1.508	1.502	1.498	1.205	1.219	0.000	0.000	0.005	22.489	-9.822	1015.360	
Mon Jan 21 10:48:54 2019	0.095	31.500	69.100	1.491	1.506	1.501	1.497	1.205	1.220	0.000	0.000	0.005	22.499	-9.845	1017.402	
Mon Jan 21 10:49:09 2019	0.098	31.500	69.050	1.491	1.508	1.495	1.496	1.206	1.224	0.000	0.000	0.004	22.520	-9.800	1013.323	
Mon Jan 21 10:49:24 2019	0.101	31.400	69.200	1.491	1.506	1.502	1.496	1.203	1.221	0.000	0.000	0.005	22.509	-9.822	1019.441	
Mon Jan 21 10:49:39 2019	0.104	31.350	69.050	1.492	1.506	1.503	1.497	1.203	1.220	0.000	0.000	0.005	22.499	-9.845	1014.956	
Mon Jan 21 10:49:54 2019	0.108	31.350	69.050	1.492	1.508	1.499	1.503	1.206	1.218	0.000	0.000	0.005	22.509	-9.822	1018.623	
Mon Jan 21 10:50:10 2019	0.111	31.350	69.050	1.492	1.508	1.498	1.494	1.205	1.223	0.000	0.000	0.004	22.519	-9.845	1014.956	
Mon Jan 21 10:50:24 2019	0.114	31.350	69.000	1.492	1.508	1.495	1.496	1.206	1.223	0.000	0.000	0.004	22.519	-9.845	1015.770	
Mon Jan 21 10:50:39 2019	0.117	31.350	69.050	1.492	1.506	1.494	1.498	1.207	1.223	0.000	0.000	0.004	22.519	-9.845	1016.586	
Mon Jan 21 10:50:54 2019	0.121	31.500	69.100	1.492	1.508	1.497	1.494	1.205	1.222	0.000	0.000	0.004	22.519	-9.845	1014.956	
Mon Jan 21 10:51:10 2019	0.124	31.550	69.150	1.491	1.509	1.501	1.496	1.205	1.221	0.000	0.000	0.005	22.530	-9.822	1016.990	
Mon Jan 21 10:51:24 2019	0.127	31.500	69.150	1.491	1.508	1.495	1.499	1.207	1.223	0.000	0.000	0.004	22.550	-9.822	1017.807	
Mon Jan 21 10:51:39 2019	0.130	31.550	69.100	1.492	1.505	1.500	1.498	1.205	1.218	0.000	0.000	0.005	22.550	-9.822	1017.807	
Mon Jan 21 10:51:55 2019	0.134	31.600	69.200	1.491	1.508	1.496	1.502	1.207	1.222	0.000	0.000	0.004	22.540	-9.845	1016.586	
Mon Jan 21 10:52:09 2019	0.137	31.600	69.250	1.491	1.508	1.498	1.494	1.202	1.222	0.000	0.000	0.004	22.572	-9.777	1013.726	
Mon Jan 21 10:52:24 2019	0.140	31.750	69.150	1.491	1.506	1.496	1.494	1.203	1.223	0.000	0.000	0.004	22.540	-9.845	1014.141	
Mon Jan 21 10:52:40 2019	0.144	32.000	69.150	1.490	1.508	1.499	1.496	1.202	1.222	0.000	0.000	0.004	22.560	-9.845	1014.956	
Mon Jan 21 10:52:54 2019	0.147	32.100	69.100	1.492	1.508	1.499	1.492	1.202	1.220	0.000	0.000	0.005	22.592	-9.777	1017.799	
Mon Jan 21 10:53:09 2019	0.150	32.150	69.150	1.491	1.508	1.495	1.500	1.205	1.224	0.000	0.000	0.004	22.581	-9.800	1016.579	
Mon Jan 21 10:53:25 2019	0.153	32.350	69.200	1.491	1.506	1.501	1.499	1.201	1.219	0.000	0.000	0.005	22.581	-9.800	1018.211	
Mon Jan 21 10:53:39 2019	0.156	32.550	69.200	1.492	1.506	1.498	1.502	1.203	1.219	0.000	0.000	0.005	22.591	-9.822	1017.807	
Mon Jan 21 10:53:54 2019	0.160	32.700	69.200	1.490	1.506	1.492	1.500	1.204	1.222	0.000	0.000	0.005	22.581	-9.845	1016.586	
Mon Jan 21 10:54:09 2019	0.163	33.000	69.200	1.491	1.506	1.501	1.503	1.202	1.219	0.000	0.000	0.005	22.612	-9.822	1016.175	
Mon Jan 21 10:54:24 2019	0.166	33.200	69.200	1.491	1.508	1.496	1.492	1.201	1.222	0.000	0.000	0.004	22.612	-9.822	1016.175	
Mon Jan 21 10:54:39 2019	0.169	33.550	69.300	1.491	1.506	1.502	1.497	1.199	1.219	0.000	0.000	0.005	22.601	-9.845	1019.036	
Mon Jan 21 10:54:55 2019	0.173	33.900	69.250	1.491	1.506	1.496	1.503	1.203	1.222	0.000	0.000	0.004	22.643	-9.800	1014.136	
Mon Jan 21 10:55:09 2019	0.176	34.300	69.250	1.491	1.508	1.504	1.499	1.201	1.220	0.000	0.000	0.005	22.632	-9.822	1017.807	
Mon Jan 21 10:55:24 2019	0.179	34.750	69.250	1.490	1.506	1.502	1.496	1.201	1.220	0.000	0.000	0.005	22.674	-9.777	1015.354	
Mon Jan 21 10:55:40 2019	0.183	35.150	69.350	1.492	1.506	1.502	1.502	1.202	1.220	0.000	0.000	0.005	22.673	-9.822	1020.259	
Mon Jan 21 10:55:54 2019	0.186	35.700	69.250	1.492	1.508	1.498	1.495	1.202	1.224	0.000	0.000	0.004	22.673	-9.822	1017.807	
Mon Jan 21 10:56:09 2019	0.189	36.250	69.250	1.490	1.505	1.501	1.502	1.203	1.219	0.000	0.000	0.005	22.704	-9.800	1019.028	
Mon Jan 21 10:56:24 2019	0.192	36.900	69.300	1.489	1.506	1.496	1.501	1.203	1.221	0.000	0.000	0.005	22.725	-9.800	1017.395	
Mon Jan 21 10:56:40 2019	0.196	37.500	69.400	1.490	1.508	1.499	1.495	1.199	1.222	0.000	0.000	0.005	22.724	-9.845	1014.141	
Mon Jan 21 10:56:55 2019	0.199	38.050	69.400	1.490	1.508	1.498	1.504	1.204	1.222	0.000	0.000	0.005	22.734	-9.822	1015.360	
Mon Jan 21 10:57:10 2019	0.202	38.800	69.450	1.489	1.508	1.502	1.498	1.200	1.222	0.000	0.000	0.005	22.766	-9.800	1015.764	
Mon Jan 21 10:57:24 2019	0.205	39.500	69.400	1.489	1.509	1.504	1.500	1.201	1.220	0.000	0.000	0.005	22.786	-9.800	1018.211	
Mon Jan 21 10:57:39 2019	0.208	40.300	69.450	1.488	1.505	1.496	1.499	1.202	1.227	0.000	0.000	0.004	22.807	-9.800	1014.949	
Mon Jan 21 10:57:55 2019	0.212	41.100	69.550	1.489	1.508	1.498	1.492	1.200	1.226	0.000	0.000	0.005	22.827	-9.800	1014.136	
Mon Jan 21 10:58:09 2019	0.215	41.750	69.450	1.489	1.506	1.499	1.492	1.200	1.226	0.000	0.000	0.005	22.837	-9.822	1016.990	
Mon Jan 21 10:58:24 2019	0.218	42.600	69.600	1.489	1.508	1.492	1.497	1.201	1.229	0.000	0.000	0.004	22.868	-9.800	1014.949	
Mon Jan 21 10:58:39 2019	0.221	43.500	69.550	1.490	1.508	1.495	1.496	1.201	1.228	0.000	0.000	0.004	22.867	-9.845	1015.770	
Mon Jan 21 10:58:54 2019	0.225	44.500	69.550	1.489	1.506	1.494	1.498	1.203	1.229	0.000	0.000	0.004	22.898	-9.822	1014.545	
Mon Jan 21 10:59:09 2019	0.228	45.400	69.500	1.489	1.508	1.497	1.496	1.202	1.226	0.000	0.000	0.005	22.919	-9.822	1011.295	
Mon Jan 21 10:59:24 2019	0.231	46.400	69.500	1.489	1.508	1.502	1.499	1.201	1.220	0.000	0.000	0.005	22.970	-9.800	1014.949	
Mon Jan 21 10:59:39 2019	0.234	47.600	69.600	1.489	1.508	1.496	1.501	1.204	1.224	0.000	0.000	0.005	22.970	-9.845	1016.586	
Mon Jan 21 10:59:54 2019	0.238	48.500	69.600	1.488	1.506	1.498	1.499	1.203	1.226	0.000	0.000	0.004	23.001	-9.822	1019.441	
Mon Jan 21 11:00:09 2019	0.241	49.600	69.550	1.488	1.506	1.495	1.497	1.201	1.226	0.000	0.000	0.004	23.011	-9.845	1014.956	
Mon Jan 21 11:00:24 2019	0.244	50.700	69.500	1.486	1.508	1.497	1.501	1.204	1.224	0.000	0.000	0.005	23.062	-9.822	1016.990	
Mon Jan 21 11:00:39 2019	0.247	51.950	69.550	1.489	1.508	1.498	1.498	1.202	1.226	0.000	0.000	0.004	23.083	-9.822	1015.360	
Mon Jan 21 11:00:55 2019	0.251	53.050	69.600	1.488	1.508	1.498	1.504	1.203	1.222	0.000	0.000	0.005	23.113	-9.845	1016.586	
Mon Jan 21 11:01:10 2019	0.254	54.250	69.550	1.486	1.506	1.496	1.501	1.205	1.223	0.000	0.000	0.005	23.134	-9.845	1017.402	
Mon Jan 21 11:01:24 2019	0.257	55.500	69.550	1.486	1.508	1.499	1.492	1.202	1.225	0.000	0.000	0.005	23.196	-9.800	1015.764	
Mon Jan 21 11:01:39 2019	0.260	56.550	69.600	1.485	1.508	1.499	1.492	1.201	1.225	0.000	0.000	0.005	23.227	-9.777	1014.540	
Mon Jan 21 11:01:54 2019	0.264	57.800	69.600	1.485	1.506	1.498	1.494	1.202	1.226	0.000	0.000	0.004	23.237	-9.800	1016.579	
Mon Jan 21 11:02:09 2019	0.267	58.900	69.550	1.486	1.506	1.497	1.500	1.203	1.226	0.000	0.000	0.004	23.278	-9.800	1016.579	
Mon Jan 21 11:02:25 2019	0.270	60.250	69.450	1.486	1.508	1.498	1.495	1.201	1.226	0.000	0.000	0.005	23.298	-9.800	1015.764	
Mon Jan 21 11:02:39 2019	0.273	61.600	69.450	1.485	1.508	1.496	1.502	1.203	1.225	0.000	0.000	0.005	23.329	-9.822	1016.175	
Mon Jan 21 11:02:54 2019	0.277	62.900	69.500	1.485	1.506	1.496	1.499	1.203	1.227	0.000	0.000	0.004	23.381	-9.800	1016.579	
Mon Jan 21 11:03:09 2019	0.280	64.150	69.500	1.484	1.506	1.495	1.500	1.203	1.226	0.000	0.000	0.005	23.390	-9.822	1016.175	
Mon Jan 21 11:03:25 2019	0.283	65.500	69.600	1.484	1.506	1.495	1.496	1.202	1.228	0.000	0.000	0.004	23.421	-9.845	1017.402	
Mon Jan 21 11:03:40 2019	0.287	66.850	69.550	1.482	1.509	1.501	1.496	1.201	1.221	0.000	0.000	0.005	23.473	-9.822	1016.990	
Mon Jan 21 11:03:54 2019	0.290	68.200	69.550	1.484	1.506	1.499	1.494	1.200	1.224	0.000	0.000	0.005	23.493	-9.822	1014.545	
Mon Jan 21 11:04:09 2019	0.293	69.700	69.650	1.485	1.508	1.494	1.496	1.202	1.227	0.000	0.000	0.004	23.524	-9.845	1014.956	
Mon Jan 21 11:04:24 2019	0.296	71.250	69.600	1.482	1.506	1.496	1.504	1.203	1.225	0.000	0.000	0.005	23.575	-9.822	1016.990	
Mon Jan 21 11:04:39 2019	0.299	72.550	69.600	1.481	1.508	1.501	1.498	1.201	1.222	0.000	0.001	0.005	23.585	-9.845	1018.219	
Mon Jan 21 11:04:54 2019	0.303	73.950	69.650	1.482	1.506	1.494	1.494	1.202	1.226	0.000	0.000	0.004	23.637	-9.822	1016.175	
Mon Jan 21 11:05:09 2019	0.306	75.400	69.550	1.482	1.508	1.498	1.502	1.204	1.225	0.000	0.000	0.004	23.668	-9.845	1016.586	
Mon Jan 21 11:05:24 2019	0.309	76.800	69.700	1.481	1.506	1.499	1.495	1.201	1.225	0.000	0.000	0.005	23.740	-9.777	1014.540	
Mon Jan 21 11:05:39 2019	0.312	78.250	69.650	1.481	1.508	1.496	1.502	1.203	1.226	0.000	0.000	0.004	23.740	-9.822	1015.360	
Mon Jan 21 11:05:54 2019	0.316	79.750	69.600	1.482	1.506	1.498	1.490	1.200	1.225	0.000	0.000	0.005	23.781	-9.822	1014.545	
Mon Jan 21 11:06:10 2019	0.319	81.150	69.650	1.481	1.508	1.496	1.497	1.201	1.227	0.000	0.000	0.005	23.801	-9.868	1017.814	
Mon Jan 21 11:06:24 2019	0.322	82.600	69.600	1.481	1.506	1.498	1.496	1.199	1.224	0.000	0.000	0.005	23.853	-9.845	1016.586	
Mon Jan 21 11:06:39 2019	0.325	83.750	69.700	1.480	1.506	1.500	1.502	1.201	1.223	0.000	0.000	0.005	23.926	-9.777	1016.983	
Mon Jan 21 11:06:54 2019	0.329	85.250	69.750	1.481	1.508	1.499	1.496	1.198	1.225	0.000	0.000	0.005	23.946	-9.822	1015.360	
Mon Jan 21 11:07:09 2019	0.332	86.650	69.750	1.481	1.506	1.496	1.498	1.201	1.228	0.000	0.000	0.004	23.977	-9.845	1014.956	
Mon Jan 21 11:07:24 2019	0.335	88.250	69.750	1.480	1.506	1.500	1.497	1.199	1.223	0.000	0.000	0.005	23.987	-9.868	1018.631	
Mon Jan 21 11:07:39 2019	0.338	89.800	69.800	1.479	1.508	1.499	1.497	1.198	1.224	0.000	0.001	0.005	24.049	-9.822	1017.807	
Mon Jan 21 11:07:54 2019	0.342	91.250	69.800	1.480	1.506	1.496	1.502	1.203	1.226	0.000	0.000	0.005	24.090	-9.822	1017.807	
Mon Jan 21 11:08:09 2019	0.345	92.550	69.800	1.480	1.508	1.502	1.496	1.201	1.223	0.000	0.000	0.004	24.142	-9.800	1017.395	
Mon Jan 21 11:08:24 2019	0.348	94.050	69.800	1.479	1.508	1.501	1.500	1.201	1.229	0.000	0.000	0.005	24.152	-9.868	1017.814	
Mon Jan 21 11:08:39 2019	0.351	95.700	69.900	1.478	1.506	1.498	1.502	1.201	1.226	0.000	0.000	0.004	24.224	-9.800	1013.323	
Mon Jan 21 11:08:54 2019	0.355	97.350	69.750	1.479	1.508	1.495	1.494	1.201	1.228	0.000	0.000	0.004	24.245	-9.800	1014.949	
Mon Jan 21 11:09:09 2019	0.358	98.550	69.800	1.478	1.505	1.499	1.502	1.202	1.224	0.000	0.000	0.005	24.276	-9.822	1016.990	
Mon Jan 21 11:09:24 2019	0.361	99.750	69.700	1.478	1.508	1.502	1.500	1.201	1.224	0.000	0.000	0.005	24.286	-9.845	1019.036	
Mon Jan 21 11:09:40 2019	0.365	101.200	69.700	1.476	1.508	1.499	1.493	1.201	1.226	0.000	0.001	0.005	24.369	-9.755	1016.572	
Mon Jan 21 11:09:55 2019	0.368	102.400	69.750	1.476	1.506	1.502	1.498	1.200	1.223	0.000	0.000	0.005	24.390	-9.800	1019.028	
Mon Jan 21 11:10:09 2019	0.371	103.800	69.700	1.476	1.506	1.496	1.499	1.202	1.230	0.000	0.000	0.005	24.410	-9.845	1016.586	
Mon Jan 21 11:10:24 2019	0.374	105.250	69.700	1.476	1.508	1.498	1.494	1.199	1.228	0.000	0.001	0.005	24.441	-9.822	1016.175	
Mon Jan 21 11:10:39 2019	0.377	106.450	69.800	1.476	1.506	1.496	1.500	1.202	1.226	0.000	0.000	0.005	24.493	-9.800	1018.211	
Mon Jan 21 11:10:55 2019	0.381	107.600	69.750	1.475	1.506	1.496	1.502	1.203	1.227	0.000	0.000	0.005	24.524	-9.777	1018.616	
Mon Jan 21 11:11:09 2019	0.384	108.850	69.800	1.475	1.506	1.498	1.501	1.201	1.229	0.000	0.000	0.005	24.565	-9.777	1013.726	
Mon Jan 21 11:11:24 2019	0.387	110.250	69.750	1.475	1.508	1.497	1.502	1.200	1.228	0.000	0.000	0.004	24.596	-9.800	1018.211	
Mon Jan 21 11:21:53 2019	0.388	73.850	69.500	1.481	1.506	1.495	1.493	1.203	1.228	0.000	0.000	0.005	24.472	-9.800	1015.764	
Mon Jan 21 11:22:07 2019	0.391	76.300	69.550	1.482	1.506	1.498	1.502	1.205	1.226	0.000	0.000	0.005	24.276	-9.822	1016.990	
Mon Jan 21 11:22:22 2019	0.394	78.900	69.450	1.481	1.506	1.495	1.492	1.202	1.228	0.000	0.001	0.004	24.224	-9.800	1014.949	
Mon Jan 21 11:22:37 2019	0.397	81.550	69.550	1.480	1.508	1.499	1.495	1.202	1.226	0.000	0.000	0.005	24.203	-9.845	1018.219	
Mon Jan 21 11:22:52 2019	0.401	83.750	69.500	1.480	1.506	1.500	1.502	1.204	1.225	0.000	0.000	0.005	24.224	-9.845	1018.219	
Mon Jan 21 11:23:07 2019	0.404	85.900	69.500	1.479	1.506	1.495	1.496	1.202	1.230	0.000	0.000	0.003	24.245	-9.845	1015.770	
Mon Jan 21 11:23:22 2019	0.407	88.350	69.550	1.480	1.506	1.501	1.494	1.201	1.226	0.000	0.000	0.005	24.307	-9.800	1019.028	
Mon Jan 21 11:23:38 2019	0.410	90.450	69.500	1.478	1.506	1.500	1.495	1.199	1.226	0.000	0.000	0.006	24.359	-9.777	1017.799	
Mon Jan 21 11:23:52 2019	0.414	92.600	69.500	1.479	1.509	1.496	1.496	1.202	1.230	0.000	0.000	0.004	24.400	-9.777	1014.540	
Mon Jan 21 11:24:07 2019	0.417	94.750	69.500	1.478	1.508	1.495	1.499	1.202	1.229	0.000	0.000	0.005	24.420	-9.822	1015.360	
Mon Jan 21 11:24:23 2019	0.420	96.900	69.550	1.479	1.508	1.497	1.502	1.202	1.227	0.000	0.000	0.005	24.483	-9.777	1018.616	
Mon Jan 21 11:24:37 2019	0.423	98.750	69.600	1.478	1.506	1.500	1.503	1.200	1.226	0.000	0.000	0.005	24.513	-9.800	1017.395	
Mon Jan 21 11:24:52 2019	0.427	100.800	69.700	1.478	1.509	1.501	1.497	1.199	1.224	0.000	0.001	0.005	24.544	-9.822	1017.807	
Mon Jan 21 11:25:07 2019	0.430	102.650	69.600	1.476	1.506	1.500	1.496	1.198	1.227	0.000	0.001	0.005	24.565	-9.868	1019.449	
Mon Jan 21 11:25:23 2019	0.433	104.300	69.600	1.475	1.508	1.494	1.498	1.201	1.230	0.000	0.001	0.005	24.638	-9.800	1014.949	
Mon Jan 21 11:25:37 2019	0.436	106.000	69.650	1.475	1.508	1.496	1.501	1.202	1.228	0.000	0.000	0.005	24.648	-9.868	1018.631	
Mon Jan 21 11:25:52 2019	0.440	108.000	69.700	1.476	1.508	1.501	1.499	1.198	1.225	0.000	0.001	0.005	24.710	-9.822	1018.623	
Mon Jan 21 11:26:07 2019	0.443	109.800	69.700	1.475	1.508	1.500	1.502	1.200	1.226	0.000	0.000	0.005	24.751	-9.822	1019.441	
Mon Jan 21 11:26:22 2019	0.446	111.500	69.700	1.474	1.509	1.496	1.501	1.201	1.230	0.000	0.000	0.005	24.803	-9.800	1017.395	
Mon Jan 21 11:26:37 2019	0.449	113.200	69.750	1.474	1.508	1.498	1.492	1.199	1.229	0.000	0.001	0.005	24.865	-9.800	1019.028	
Mon Jan 21 11:26:52 2019	0.453	115.250	69.700	1.472	1.506	1.495	1.498	1.201	1.230	0.000	0.000	0.005	24.855	-9.868	1016.181	
Mon Jan 21 11:27:08 2019	0.456	117.100	69.650	1.472	1.506	1.496	1.502	1.203	1.229	0.000	0.001	0.004	24.938	-9.822	1017.807	
Mon Jan 21 11:27:22 2019	0.459	118.750	69.700	1.472	1.506	1.498	1.493	1.199	1.228	0.000	0.001	0.005	24.990	-9.800	1016.579	
Mon Jan 21 11:27:37 2019	0.462	120.500	69.600	1.472	1.508	1.501	1.499	1.201	1.223	0.000	0.001	0.005	25.021	-9.822	1019.441	
Mon Jan 21 11:27:52 2019	0.466	122.250	69.600	1.472	1.508	1.496	1.502	1.204	1.226	0.000	0.000	0.005	25.052	-9.845	1018.219	
Mon Jan 21 11:28:07 2019	0.469	123.500	69.700	1.471	1.505	1.498	1.502	1.203	1.225	0.000	0.000	0.005	25.083	-9.868	1020.268	
Mon Jan 21 11:28:22 2019	0.472	124.850	69.750	1.472	1.508	1.496	1.501	1.202	1.227	0.000	0.001	0.005	25.156	-9.800	1016.579	
Mon Jan 21 11:28:37 2019	0.475	126.400	69.750	1.471	1.505	1.498	1.499	1.202	1.227	0.000	0.000	0.005	25.156	-9.845	1019.036	
Mon Jan 21 11:28:52 2019	0.479	128.200	69.750	1.471	1.505	1.502	1.497	1.200	1.224	0.000	0.001	0.005	25.208	-9.822	1019.441	
Mon Jan 21 11:29:07 2019	0.482	129.500	69.800	1.470	1.508	1.499	1.497	1.200	1.224	0.000	0.001	0.005	25.239	-9.845	1019.854	
Mon Jan 21 11:29:22 2019	0.485	130.750	69.700	1.470	1.506	1.495	1.496	1.202	1.230	0.000	0.001	0.005	25.301	-9.800	1017.395	
Mon Jan 21 11:29:37 2019	0.488	132.000	69.600	1.470	1.505	1.495	1.496	1.201	1.229	0.000	0.001	0.005	25.332	-9.822	1015.360	
Mon Jan 21 11:29:52 2019	0.492	133.550	69.600	1.470	1.508	1.498	1.501	1.203	1.228	0.000	0.001	0.005	25.363	-9.800	1015.764	
Mon Jan 21 11:30:07 2019	0.495	135.050	69.700	1.470	1.508	1.501	1.494	1.200	1.226	0.000	0.000	0.005	25.395	-9.822	1016.990	
Mon Jan 21 11:30:22 2019	0.498	136.400	69.650	1.470	1.508	1.502	1.498	1.199	1.224	0.000	0.001	0.005	25.436	-9.822	1016.990	
Mon Jan 21 11:30:38 2019	0.501	137.700	69.650	1.469	1.508	1.496	1.496	1.200	1.228	0.000	0.001	0.005	25.478	-9.822	1016.175	
Mon Jan 21 11:30:52 2019	0.505	138.950	69.750	1.470	1.508	1.495	1.494	1.200	1.229	0.000	0.001	0.005	25.509	-9.800	1016.579	
Mon Jan 21 11:31:07 2019	0.508	140.050	69.650	1.470	1.506	1.501	1.493	1.199	1.226	0.000	0.001	0.005	25.540	-9.822	1017.807	
Mon Jan 21 11:31:22 2019	0.511	141.350	69.650	1.469	1.506	1.495	1.499	1.203	1.227	0.000	0.000	0.005	25.582	-9.777	1016.983	
Mon Jan 21 11:31:37 2019	0.514	142.500	69.550	1.468	1.508	1.502	1.498	1.201	1.223	0.000	0.001	0.005	25.603	-9.822	1018.623	
Mon Jan 21 11:31:52 2019	0.518	143.450	69.550	1.468	1.508	1.496	1.502	1.202	1.224	0.000	0.001	0.005	25.624	-9.822	1019.441	
Mon Jan 21 11:32:07 2019	0.521	144.650	69.600	1.468	1.508	1.496	1.501	1.203	1.228	0.000	0.001	0.005	25.675	-9.755	1014.943	
Mon Jan 21 11:32:22 2019	0.524	145.650	69.650	1.469	1.506	1.498	1.502	1.200	1.225	0.000	0.001	0.005	25.696	-9.800	1017.395	
Mon Jan 21 11:32:38 2019	0.528	146.700	69.550	1.468	1.508	1.499	1.496	1.198	1.229	0.000	0.001	0.005	25.707	-9.822	1016.990	
Mon Jan 21 11:32:52 2019	0.531	147.550	69.550	1.468	1.508	1.498	1.504	1.199	1.226	0.000	0.001	0.005	25.749	-9.822	1017.807	
Mon Jan 21 11:33:07 2019	0.534	148.450	69.600	1.468	1.508	1.498	1.502	1.201	1.228	0.000	0.001	0.005	25.780	-9.800	1015.764	
Mon Jan 21 11:33:22 2019	0.537	149.350	69.550	1.466	1.508	1.499	1.496	1.196	1.227	0.000	0.001	0.004	25.790	-9.822	1020.259	
Mon Jan 21 11:33:38 2019	0.540	150.300	69.550	1.468	1.506	1.502	1.502	1.198	1.226	0.000	0.001	0.005	25.832	-9.777	1015.354	
Mon Jan 21 11:33:53 2019	0.544	151.350	69.500	1.465	1.505	1.499	1.496	1.197	1.224	0.000	0.001	0.005	25.853	-9.777	1018.616	
Mon Jan 21 11:34:07 2019	0.547	152.400	69.450	1.466	1.506	1.499	1.497	1.197	1.224	0.000	0.001	0.005	25.873	-9.777	1018.616	
